EXCEEDANCE_ID,WELL_TEST_ID,EXCEEDANCE_REQUIRED,NOTIFICATION_DATE,NOTIFICATION_METHOD,CREATE_TIMESTAMP,CREATE_USERID
108731,13167,Yes ,2011-10-14T00:00:00.000Z,Phone,2011-11-05T01:00:27.800Z,BWWT_ETL_Process
108732,13168,Yes ,2011-10-14T00:00:00.000Z,Letter,2011-11-05T01:00:31.700Z,BWWT_ETL_Process
108733,13169,Yes ,2011-10-15T00:00:00.000Z,Letter,2011-11-05T01:00:35.777Z,BWWT_ETL_Process
108734,13170,Yes ,2011-10-15T00:00:00.000Z,Letter,2011-11-05T01:00:40.373Z,BWWT_ETL_Process
108735,13171,Yes ,2011-10-16T00:00:00.000Z,Letter,2011-11-05T01:00:44.320Z,BWWT_ETL_Process
108736,13172,Yes ,2011-10-11T00:00:00.000Z,Letter,2011-11-05T01:00:51.373Z,BWWT_ETL_Process
108737,13173,Yes ,2011-10-11T00:00:00.000Z,Letter,2011-11-05T01:00:57.923Z,BWWT_ETL_Process
108738,13174,Yes ,2011-10-12T00:00:00.000Z,Phone,2011-11-05T01:01:02.347Z,BWWT_ETL_Process
108739,13175,Yes ,2011-10-16T00:00:00.000Z,Letter,2011-11-05T01:01:06.850Z,BWWT_ETL_Process
108740,13176,Yes ,2011-09-28T00:00:00.000Z,Phone,2011-11-05T01:01:11.150Z,BWWT_ETL_Process
108741,13177,Yes ,2011-10-06T00:00:00.000Z,Phone,2011-11-05T01:01:15.897Z,BWWT_ETL_Process
108742,13178,Yes ,2011-10-21T00:00:00.000Z,Letter,2011-11-05T01:01:20.140Z,BWWT_ETL_Process
108743,13179,Yes ,2011-10-21T00:00:00.000Z,Letter,2011-11-05T01:01:23.620Z,BWWT_ETL_Process
108744,13180,Yes ,2011-10-21T00:00:00.000Z,Letter,2011-11-05T01:01:27.777Z,BWWT_ETL_Process
108745,13181,Yes ,2011-10-21T00:00:00.000Z,Letter,2011-11-05T01:01:31.557Z,BWWT_ETL_Process
108746,13182,Yes ,2011-10-24T00:00:00.000Z,Letter,2011-11-05T01:01:36.187Z,BWWT_ETL_Process
108747,13183,Yes ,2011-10-24T00:00:00.000Z,Letter,2011-11-05T01:01:39.887Z,BWWT_ETL_Process
108748,13184,Yes ,2011-10-26T00:00:00.000Z,Letter,2011-11-05T01:01:45.600Z,BWWT_ETL_Process
108749,13185,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-05T01:01:49.790Z,BWWT_ETL_Process
108750,13186,Yes ,2011-10-24T00:00:00.000Z,Letter,2011-11-05T01:01:53.550Z,BWWT_ETL_Process
108751,13187,Yes ,2011-10-28T00:00:00.000Z,Letter,2011-11-05T01:01:58.113Z,BWWT_ETL_Process
108752,13188,Yes ,2011-09-28T00:00:00.000Z,Phone,2011-11-05T01:02:02.803Z,BWWT_ETL_Process
108753,13189,Yes ,2011-10-28T00:00:00.000Z,Letter,2011-11-05T01:02:06.960Z,BWWT_ETL_Process
108754,13190,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-05T01:02:11.347Z,BWWT_ETL_Process
108755,13191,Yes ,2011-10-28T00:00:00.000Z,Letter,2011-11-05T01:02:14.987Z,BWWT_ETL_Process
108756,13192,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-05T01:02:20.827Z,BWWT_ETL_Process
108757,13193,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-05T01:02:25.193Z,BWWT_ETL_Process
108758,13194,Yes ,2011-10-31T00:00:00.000Z,Letter,2011-11-05T01:02:29.247Z,BWWT_ETL_Process
108759,13195,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-05T01:02:33.253Z,BWWT_ETL_Process
108760,13196,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-05T01:02:36.930Z,BWWT_ETL_Process
108761,13197,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-05T01:02:40.497Z,BWWT_ETL_Process
108762,13198,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-05T01:02:44.523Z,BWWT_ETL_Process
108763,13199,Yes ,2011-10-26T00:00:00.000Z,Letter,2011-11-05T01:02:48.330Z,BWWT_ETL_Process
108764,13200,Yes ,2011-10-26T00:00:00.000Z,Letter,2011-11-05T01:02:51.987Z,BWWT_ETL_Process
108765,13201,Yes ,2011-11-02T00:00:00.000Z,Letter,2011-11-05T01:02:57.127Z,BWWT_ETL_Process
108766,13202,Yes ,2011-10-21T00:00:00.000Z,Phone,2011-11-05T01:03:00.933Z,BWWT_ETL_Process
108767,13203,Yes ,2011-09-07T00:00:00.000Z,Phone,2011-11-05T01:03:10.860Z,BWWT_ETL_Process
108768,13204,No ,null,null,2011-11-05T01:03:20.547Z,BWWT_ETL_Process
108769,13205,Yes ,2011-09-07T00:00:00.000Z,Phone,2011-11-05T01:03:25.293Z,BWWT_ETL_Process
108771,13207,Yes ,2011-10-26T00:00:00.000Z,Letter,2011-11-08T01:00:16.953Z,BWWT_ETL_Process
108772,13208,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-08T01:00:27.517Z,BWWT_ETL_Process
108773,13209,Yes ,2011-09-07T00:00:00.000Z,Phone,2011-11-08T01:00:36.373Z,BWWT_ETL_Process
108774,13210,Yes ,2011-09-07T00:00:00.000Z,Phone,2011-11-08T01:00:41.780Z,BWWT_ETL_Process
108775,13211,Yes ,2011-09-07T00:00:00.000Z,Phone,2011-11-08T01:00:47.870Z,BWWT_ETL_Process
108776,13212,No ,null,null,2011-11-08T01:00:56.203Z,BWWT_ETL_Process
108777,13213,Yes ,2011-10-30T00:00:00.000Z,Letter,2011-11-15T01:00:14.340Z,BWWT_ETL_Process
108778,13214,Yes ,2011-10-30T00:00:00.000Z,Letter,2011-11-15T01:00:19.990Z,BWWT_ETL_Process
108779,13215,Yes ,2011-10-30T00:00:00.000Z,Letter,2011-11-15T01:00:26.597Z,BWWT_ETL_Process
108780,13216,Yes ,2011-11-05T00:00:00.000Z,Letter,2011-11-15T01:00:30.687Z,BWWT_ETL_Process
108781,13217,Yes ,2011-11-05T00:00:00.000Z,Letter,2011-11-15T01:00:37.170Z,BWWT_ETL_Process
108782,13218,Yes ,2011-11-05T00:00:00.000Z,Letter,2011-11-15T01:00:43.973Z,BWWT_ETL_Process
108783,13219,Yes ,2011-11-05T00:00:00.000Z,Letter,2011-11-15T01:00:51.663Z,BWWT_ETL_Process
108784,13220,Yes ,2011-10-20T00:00:00.000Z,A combination of the above,2011-11-15T01:01:04.197Z,BWWT_ETL_Process
108785,13221,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-16T01:00:17.917Z,BWWT_ETL_Process
108786,13222,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-16T01:00:37.327Z,BWWT_ETL_Process
108787,13223,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-16T01:00:43.427Z,BWWT_ETL_Process
108788,13224,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-16T01:00:53.070Z,BWWT_ETL_Process
108789,13225,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-16T01:00:58.987Z,BWWT_ETL_Process
108790,13226,Yes ,2011-11-08T00:00:00.000Z,In person,2011-11-16T01:01:03.377Z,BWWT_ETL_Process
108791,13227,Yes ,2011-11-08T00:00:00.000Z,In person,2011-11-16T01:01:09.873Z,BWWT_ETL_Process
108792,13228,No ,2011-11-04T00:00:00.000Z,Letter,2011-11-16T01:01:15.793Z,BWWT_ETL_Process
108793,13229,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-16T01:01:20.223Z,BWWT_ETL_Process
108794,13230,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-16T01:01:24.330Z,BWWT_ETL_Process
108795,13231,Yes ,2011-11-03T00:00:00.000Z,Letter,2011-11-16T01:01:30.297Z,BWWT_ETL_Process
108796,13232,Yes ,2011-11-03T00:00:00.000Z,Letter,2011-11-16T01:01:35.060Z,BWWT_ETL_Process
108798,13234,Yes ,2011-11-08T00:00:00.000Z,Letter,2011-11-16T01:01:45.457Z,BWWT_ETL_Process
108799,13235,Yes ,2011-11-23T00:00:00.000Z,Letter,2011-11-16T01:01:50.090Z,BWWT_ETL_Process
108800,13236,Yes ,2011-11-23T00:00:00.000Z,Letter,2011-11-16T01:01:55.350Z,BWWT_ETL_Process
108801,13237,No ,2011-11-23T00:00:00.000Z,Letter,2011-11-16T01:02:00.123Z,BWWT_ETL_Process
108802,13238,Yes ,2011-11-08T00:00:00.000Z,In person,2011-11-16T01:02:05.467Z,BWWT_ETL_Process
108803,13239,Yes ,2011-11-08T00:00:00.000Z,A combination of the above,2011-11-16T01:02:10.430Z,BWWT_ETL_Process
108804,13240,Yes ,2011-11-23T00:00:00.000Z,Letter,2011-11-16T01:02:15.193Z,BWWT_ETL_Process
108805,13241,Yes ,2011-11-23T00:00:00.000Z,Letter,2011-11-16T01:02:21.777Z,BWWT_ETL_Process
108806,13242,Yes ,2011-11-05T00:00:00.000Z,Letter,2011-11-16T01:02:26.000Z,BWWT_ETL_Process
108807,13243,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-16T01:02:30.877Z,BWWT_ETL_Process
108808,13244,No ,null,null,2011-11-16T01:02:36.777Z,BWWT_ETL_Process
108809,13245,Yes ,2011-10-11T00:00:00.000Z,A combination of the above,2011-11-16T01:02:41.953Z,BWWT_ETL_Process
108810,13246,Yes ,2011-09-29T00:00:00.000Z,A combination of the above,2011-11-16T01:02:46.480Z,BWWT_ETL_Process
108811,13247,No ,null,null,2011-11-16T01:02:53.373Z,BWWT_ETL_Process
108812,13248,Yes ,2011-10-11T00:00:00.000Z,A combination of the above,2011-11-16T01:02:57.600Z,BWWT_ETL_Process
108813,13249,No ,null,null,2011-11-16T01:03:01.723Z,BWWT_ETL_Process
108814,13250,No ,null,null,2011-11-16T01:03:05.707Z,BWWT_ETL_Process
108815,13251,Yes ,2011-09-29T00:00:00.000Z,A combination of the above,2011-11-16T01:03:10.310Z,BWWT_ETL_Process
108816,13252,Yes ,2011-10-11T00:00:00.000Z,A combination of the above,2011-11-16T01:03:14.957Z,BWWT_ETL_Process
108817,13253,Yes ,2011-10-06T00:00:00.000Z,A combination of the above,2011-11-16T01:03:19.077Z,BWWT_ETL_Process
108818,13254,No ,null,null,2011-11-16T01:03:27.970Z,BWWT_ETL_Process
108819,13255,Yes ,2011-10-04T00:00:00.000Z,A combination of the above,2011-11-16T01:03:33.600Z,BWWT_ETL_Process
108820,13256,Yes ,2011-09-30T00:00:00.000Z,A combination of the above,2011-11-16T01:03:39.303Z,BWWT_ETL_Process
108821,13257,No ,null,null,2011-11-16T01:03:44.233Z,BWWT_ETL_Process
108822,13258,Yes ,2011-09-30T00:00:00.000Z,A combination of the above,2011-11-16T01:03:49.640Z,BWWT_ETL_Process
108823,13259,Yes ,2011-09-30T00:00:00.000Z,A combination of the above,2011-11-16T01:03:54.633Z,BWWT_ETL_Process
108824,13260,Yes ,2011-09-30T00:00:00.000Z,A combination of the above,2011-11-16T01:04:02.843Z,BWWT_ETL_Process
108825,13261,Yes ,2011-10-04T00:00:00.000Z,A combination of the above,2011-11-16T01:04:07.710Z,BWWT_ETL_Process
108826,13262,Yes ,2011-10-07T00:00:00.000Z,A combination of the above,2011-11-16T01:04:29.880Z,BWWT_ETL_Process
108827,13263,Yes ,2011-10-20T00:00:00.000Z,A combination of the above,2011-11-16T01:04:35.823Z,BWWT_ETL_Process
108828,13264,Yes ,2011-10-12T00:00:00.000Z,A combination of the above,2011-11-16T01:04:40.947Z,BWWT_ETL_Process
108829,13265,No ,null,null,2011-11-16T01:04:45.587Z,BWWT_ETL_Process
108830,13266,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-17T01:00:13.607Z,BWWT_ETL_Process
108831,13267,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-17T01:00:20.210Z,BWWT_ETL_Process
108832,13268,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-17T01:00:26.930Z,BWWT_ETL_Process
108833,13269,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-17T01:00:33.007Z,BWWT_ETL_Process
108834,13270,Yes ,2011-10-26T00:00:00.000Z,Letter,2011-11-17T01:00:39.183Z,BWWT_ETL_Process
108835,13271,Yes ,2011-11-04T00:00:00.000Z,Letter,2011-11-17T01:00:44.433Z,BWWT_ETL_Process
108836,13272,Yes ,2011-11-08T00:00:00.000Z,Letter,2011-11-17T01:00:49.210Z,BWWT_ETL_Process
108837,13273,Yes ,2011-11-14T00:00:00.000Z,Letter,2011-11-18T01:00:21.083Z,BWWT_ETL_Process
108838,13274,Yes ,2011-11-14T00:00:00.000Z,Letter,2011-11-18T01:00:27.100Z,BWWT_ETL_Process
108839,13275,Yes ,2011-11-07T00:00:00.000Z,A combination of the above,2011-11-18T01:00:33.723Z,BWWT_ETL_Process
108840,13276,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-22T01:00:05.447Z,BWWT_ETL_Process
108841,13277,Yes ,2011-11-14T00:00:00.000Z,Letter,2011-11-22T01:00:09.457Z,BWWT_ETL_Process
108842,13278,Yes ,2011-11-14T00:00:00.000Z,Letter,2011-11-22T01:00:14.280Z,BWWT_ETL_Process
108843,13279,Yes ,2011-12-01T00:00:00.000Z,Letter,2011-11-24T01:00:05.320Z,BWWT_ETL_Process
108844,13280,Yes ,2011-11-08T00:00:00.000Z,Letter,2011-11-24T01:00:14.207Z,BWWT_ETL_Process
108845,13281,No ,2011-12-01T00:00:00.000Z,Letter,2011-11-25T01:00:09.047Z,BWWT_ETL_Process
108846,13282,Yes ,2011-12-01T00:00:00.000Z,Letter,2011-11-25T01:00:16.570Z,BWWT_ETL_Process
108847,13283,Yes ,2011-11-21T00:00:00.000Z,Letter,2011-11-30T01:00:06.863Z,BWWT_ETL_Process
108848,13284,Yes ,2011-11-21T00:00:00.000Z,Letter,2011-11-30T01:00:11.790Z,BWWT_ETL_Process
108849,13285,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-30T01:00:16.523Z,BWWT_ETL_Process
108850,13286,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-30T01:00:21.010Z,BWWT_ETL_Process
108851,13287,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-30T01:00:25.447Z,BWWT_ETL_Process
108852,13288,Yes ,2011-11-21T00:00:00.000Z,Letter,2011-11-30T01:00:30.390Z,BWWT_ETL_Process
108853,13289,Yes ,2011-10-15T00:00:00.000Z,Phone,2011-11-30T01:00:34.200Z,BWWT_ETL_Process
108854,13290,Yes ,2011-11-04T00:00:00.000Z,Phone,2011-11-30T01:00:40.390Z,BWWT_ETL_Process
108855,13291,Yes ,2011-11-21T00:00:00.000Z,Letter,2011-11-30T01:00:44.523Z,BWWT_ETL_Process
108856,13292,Yes ,2011-11-21T00:00:00.000Z,Letter,2011-11-30T01:00:49.450Z,BWWT_ETL_Process
108857,13293,Yes ,2011-11-23T00:00:00.000Z,Letter,2011-11-30T01:00:53.300Z,BWWT_ETL_Process
108858,13294,Yes ,2011-11-23T00:00:00.000Z,Letter,2011-11-30T01:00:57.083Z,BWWT_ETL_Process
108859,13295,Yes ,2011-11-04T00:00:00.000Z,Phone,2011-11-30T01:01:02.130Z,BWWT_ETL_Process
108860,13296,Yes ,2011-11-23T00:00:00.000Z,Letter,2011-11-30T01:01:06.297Z,BWWT_ETL_Process
108861,13297,Yes ,2011-11-23T00:00:00.000Z,Letter,2011-12-01T01:00:08.077Z,BWWT_ETL_Process
108877,13313,Yes ,2011-12-06T00:00:00.000Z,Letter,2011-12-09T01:00:10.313Z,BWWT_ETL_Process
108880,13316,No ,null,null,2011-12-09T01:00:38.013Z,BWWT_ETL_Process
108881,13317,Yes ,2011-12-02T00:00:00.000Z,Letter,2011-12-10T01:00:12.570Z,BWWT_ETL_Process
108882,13318,Yes ,2011-12-02T00:00:00.000Z,Letter,2011-12-10T01:00:17.390Z,BWWT_ETL_Process
108883,13319,Yes ,2011-12-02T00:00:00.000Z,Letter,2011-12-10T01:00:22.423Z,BWWT_ETL_Process
108884,13320,Yes ,2011-12-02T00:00:00.000Z,Letter,2011-12-10T01:00:29.293Z,BWWT_ETL_Process
108885,13321,Yes ,2011-12-10T00:00:00.000Z,Letter,2011-12-10T01:00:35.463Z,BWWT_ETL_Process
108886,13322,No ,null,null,2011-12-10T01:00:45.573Z,BWWT_ETL_Process
108887,13323,No ,null,null,2011-12-10T01:00:49.063Z,BWWT_ETL_Process
108888,13324,No ,null,null,2011-12-10T01:00:52.820Z,BWWT_ETL_Process
108891,13327,Yes ,2011-11-10T00:00:00.000Z,A combination of the above,2011-12-10T01:01:04.920Z,BWWT_ETL_Process
108892,13328,Yes ,2011-11-08T00:00:00.000Z,A combination of the above,2011-12-10T01:01:09.670Z,BWWT_ETL_Process
108893,13329,Yes ,2011-12-02T00:00:00.000Z,Letter,2011-12-14T01:00:05.910Z,BWWT_ETL_Process
108894,13330,Yes ,2011-12-02T00:00:00.000Z,Letter,2011-12-14T01:00:10.653Z,BWWT_ETL_Process
108896,13332,Yes ,2011-12-11T00:00:00.000Z,Letter,2011-12-14T01:00:20.650Z,BWWT_ETL_Process
108897,13333,No ,2011-12-11T00:00:00.000Z,Letter,2011-12-14T01:00:25.653Z,BWWT_ETL_Process
108898,13334,Yes ,2010-12-10T00:00:00.000Z,Phone,2011-12-21T00:59:47.077Z,BWWT_ETL_Process
108902,13338,Yes ,2011-12-06T00:00:00.000Z,Letter,2011-12-22T00:59:50.623Z,BWWT_ETL_Process
108905,13341,No ,null,null,2011-12-22T01:00:07.393Z,BWWT_ETL_Process
108906,13342,No ,null,null,2011-12-22T01:00:12.353Z,BWWT_ETL_Process
108908,13344,No ,null,null,2011-12-22T01:00:24.927Z,BWWT_ETL_Process
108910,13346,No ,null,null,2011-12-22T01:00:36.557Z,BWWT_ETL_Process
108911,13347,No ,null,null,2011-12-22T01:00:41.397Z,BWWT_ETL_Process
108912,13348,No ,null,null,2011-12-22T01:00:46.307Z,BWWT_ETL_Process
108914,13350,Yes ,2011-10-28T00:00:00.000Z,A combination of the above,2011-12-22T01:00:57.007Z,BWWT_ETL_Process
108915,13351,No ,null,null,2011-12-24T00:59:46.087Z,BWWT_ETL_Process
108916,13352,No ,null,null,2011-12-24T00:59:51.147Z,BWWT_ETL_Process
108917,13353,Yes ,2011-10-24T00:00:00.000Z,A combination of the above,2011-12-24T00:59:56.170Z,BWWT_ETL_Process
108918,13354,Yes ,2011-10-24T00:00:00.000Z,A combination of the above,2011-12-24T01:00:00.937Z,BWWT_ETL_Process
108919,13355,Yes ,2011-10-31T00:00:00.000Z,A combination of the above,2011-12-24T01:00:06.490Z,BWWT_ETL_Process
108920,13356,No ,null,null,2011-12-24T01:00:12.000Z,BWWT_ETL_Process
108921,13357,No ,null,null,2011-12-24T01:00:17.947Z,BWWT_ETL_Process
108922,13358,No ,null,null,2011-12-24T01:00:22.407Z,BWWT_ETL_Process
108923,13359,Yes ,2011-11-10T00:00:00.000Z,A combination of the above,2011-12-24T01:00:28.230Z,BWWT_ETL_Process
108924,13360,Yes ,2011-11-09T00:00:00.000Z,A combination of the above,2011-12-24T01:00:32.200Z,BWWT_ETL_Process
108925,13361,Yes ,2011-11-10T00:00:00.000Z,A combination of the above,2011-12-24T01:00:36.893Z,BWWT_ETL_Process
108926,13362,Yes ,2011-10-20T00:00:00.000Z,A combination of the above,2011-12-24T01:00:42.130Z,BWWT_ETL_Process
108927,13363,Yes ,2011-10-24T00:00:00.000Z,A combination of the above,2011-12-24T01:00:50.443Z,BWWT_ETL_Process
108928,13364,Yes ,2011-10-24T00:00:00.000Z,A combination of the above,2011-12-24T01:00:55.627Z,BWWT_ETL_Process
108929,13365,No ,null,null,2011-12-24T01:01:00.587Z,BWWT_ETL_Process
108930,13366,Yes ,2011-11-08T00:00:00.000Z,A combination of the above,2011-12-24T01:01:06.597Z,BWWT_ETL_Process
108931,13367,Yes ,2011-11-10T00:00:00.000Z,A combination of the above,2011-12-24T01:01:18.293Z,BWWT_ETL_Process
108932,13368,Yes ,2011-10-31T00:00:00.000Z,A combination of the above,2011-12-24T01:01:22.543Z,BWWT_ETL_Process
108933,13369,No ,null,null,2011-12-24T01:01:26.580Z,BWWT_ETL_Process
108934,13370,No ,null,null,2011-12-24T01:01:31.320Z,BWWT_ETL_Process
108935,13371,No ,null,null,2011-12-24T01:01:36.010Z,BWWT_ETL_Process
108936,13372,Yes ,2011-10-21T00:00:00.000Z,A combination of the above,2011-12-24T01:01:42.377Z,BWWT_ETL_Process
108937,13373,Yes ,2011-10-24T00:00:00.000Z,A combination of the above,2011-12-24T01:01:46.440Z,BWWT_ETL_Process
108938,13374,Yes ,2011-12-02T00:00:00.000Z,Phone,2011-12-30T01:00:16.847Z,BWWT_ETL_Process
108939,13375,No ,null,null,2011-12-30T01:00:27.180Z,BWWT_ETL_Process
108940,13376,No ,null,null,2011-12-30T01:00:36.930Z,BWWT_ETL_Process
108941,13377,Yes ,2011-12-11T00:00:00.000Z,Letter,2011-12-31T01:00:04.500Z,BWWT_ETL_Process
108942,13378,Yes ,2011-11-18T00:00:00.000Z,Phone,2012-01-04T01:00:06.780Z,BWWT_ETL_Process
108943,13379,Yes ,2011-12-14T00:00:00.000Z,Letter,2012-01-04T01:00:11.220Z,BWWT_ETL_Process
108944,13380,Yes ,2011-12-14T00:00:00.000Z,Letter,2012-01-04T01:00:15.450Z,BWWT_ETL_Process
108945,13381,Yes ,2011-12-15T00:00:00.000Z,Letter,2012-01-04T01:00:19.713Z,BWWT_ETL_Process
108946,13382,Yes ,2011-12-15T00:00:00.000Z,Letter,2012-01-04T01:00:23.887Z,BWWT_ETL_Process
108947,13383,Yes ,2011-12-19T00:00:00.000Z,Letter,2012-01-04T01:00:29.437Z,BWWT_ETL_Process
108948,13384,Yes ,2011-11-25T00:00:00.000Z,Phone,2012-01-04T01:00:34.063Z,BWWT_ETL_Process
108949,13385,Yes ,2011-11-14T00:00:00.000Z,A combination of the above,2012-01-04T01:00:38.747Z,BWWT_ETL_Process
108950,13386,Yes ,2011-11-26T00:00:00.000Z,A combination of the above,2012-01-04T01:00:43.057Z,BWWT_ETL_Process
108951,13387,No ,null,null,2012-01-04T01:00:48.057Z,BWWT_ETL_Process
108952,13388,No ,null,null,2012-01-04T01:00:53.023Z,BWWT_ETL_Process
108953,13389,No ,null,null,2012-01-04T01:00:57.743Z,BWWT_ETL_Process
108954,13390,No ,null,null,2012-01-04T01:01:02.883Z,BWWT_ETL_Process
108955,13391,Yes ,2011-11-26T00:00:00.000Z,A combination of the above,2012-01-04T01:01:06.907Z,BWWT_ETL_Process
108956,13392,Yes ,2011-11-26T00:00:00.000Z,A combination of the above,2012-01-04T01:01:11.003Z,BWWT_ETL_Process
108957,13393,Yes ,2011-11-26T00:00:00.000Z,A combination of the above,2012-01-04T01:01:16.887Z,BWWT_ETL_Process
108958,13394,No ,null,null,2012-01-04T01:01:20.903Z,BWWT_ETL_Process
108959,13395,Yes ,2011-11-26T00:00:00.000Z,A combination of the above,2012-01-04T01:01:25.700Z,BWWT_ETL_Process
108960,13396,Yes ,2011-11-28T00:00:00.000Z,A combination of the above,2012-01-04T01:01:29.420Z,BWWT_ETL_Process
108961,13397,Yes ,2011-12-20T00:00:00.000Z,Letter,2012-01-05T01:00:08.500Z,BWWT_ETL_Process
108962,13398,Yes ,2011-12-23T00:00:00.000Z,Letter,2012-01-05T01:00:12.577Z,BWWT_ETL_Process
108963,13399,Yes ,2011-12-23T00:00:00.000Z,Letter,2012-01-05T01:00:16.630Z,BWWT_ETL_Process
108964,13400,Yes ,2011-12-23T00:00:00.000Z,Letter,2012-01-05T01:00:20.730Z,BWWT_ETL_Process
108965,13401,Yes ,2011-12-14T00:00:00.000Z,Phone,2012-01-05T01:00:25.253Z,BWWT_ETL_Process
108966,13402,Yes ,2011-12-19T00:00:00.000Z,Letter,2012-01-05T01:00:29.490Z,BWWT_ETL_Process
108968,13404,Yes ,2011-12-20T00:00:00.000Z,Letter,2012-01-05T01:00:37.707Z,BWWT_ETL_Process
108969,13405,Yes ,2011-12-19T00:00:00.000Z,Letter,2012-01-05T01:00:41.923Z,BWWT_ETL_Process
108970,13406,Yes ,2011-12-20T00:00:00.000Z,Letter,2012-01-05T01:00:45.643Z,BWWT_ETL_Process
108971,13407,Yes ,2011-11-26T00:00:00.000Z,A combination of the above,2012-01-05T01:00:50.177Z,BWWT_ETL_Process
108975,13411,Yes ,2012-01-04T00:00:00.000Z,Letter,2012-01-06T01:00:23.250Z,BWWT_ETL_Process
108976,13412,Yes ,2011-12-09T00:00:00.000Z,Phone,2012-01-06T01:00:29.950Z,BWWT_ETL_Process
108977,13413,Yes ,2011-12-19T00:00:00.000Z,Letter,2012-01-06T01:00:35.690Z,BWWT_ETL_Process
108978,13414,Yes ,2011-11-25T00:00:00.000Z,A combination of the above,2012-01-06T01:00:42.863Z,BWWT_ETL_Process
108979,13415,Yes ,2011-11-25T00:00:00.000Z,A combination of the above,2012-01-06T01:00:50.040Z,BWWT_ETL_Process
108980,13416,Yes ,2011-11-25T00:00:00.000Z,A combination of the above,2012-01-06T01:00:55.800Z,BWWT_ETL_Process
108981,13417,No ,null,null,2012-01-06T01:01:09.900Z,BWWT_ETL_Process
108982,13418,Yes ,2012-01-04T00:00:00.000Z,Letter,2012-01-07T01:00:07.130Z,BWWT_ETL_Process
108983,13419,Yes ,2012-01-04T00:00:00.000Z,Letter,2012-01-07T01:00:11.307Z,BWWT_ETL_Process
108984,13420,No ,null,Letter,2012-01-07T01:00:16.050Z,BWWT_ETL_Process
108985,13421,No ,null,Letter,2012-01-07T01:00:21.320Z,BWWT_ETL_Process
108986,13422,Yes ,2012-01-05T00:00:00.000Z,Letter,2012-01-07T01:00:26.923Z,BWWT_ETL_Process
108987,13423,Yes ,2012-01-04T00:00:00.000Z,Letter,2012-01-07T01:00:31.133Z,BWWT_ETL_Process
108988,13424,Yes ,2012-01-04T00:00:00.000Z,Letter,2012-01-07T01:00:35.697Z,BWWT_ETL_Process
108989,13425,Yes ,2012-01-04T00:00:00.000Z,Letter,2012-01-07T01:00:40.147Z,BWWT_ETL_Process
108990,13426,Yes ,2012-01-05T00:00:00.000Z,Letter,2012-01-07T01:00:44.240Z,BWWT_ETL_Process
108991,13427,Yes ,2012-01-05T00:00:00.000Z,Letter,2012-01-07T01:00:48.100Z,BWWT_ETL_Process
108992,13428,Yes ,2011-12-07T00:00:00.000Z,Phone,2012-01-07T01:00:52.287Z,BWWT_ETL_Process
108993,13429,Yes ,2012-01-05T00:00:00.000Z,Letter,2012-01-07T01:00:56.440Z,BWWT_ETL_Process
108994,13430,Yes ,2012-01-05T00:00:00.000Z,Letter,2012-01-07T01:01:00.620Z,BWWT_ETL_Process
108995,13431,No ,2012-01-05T00:00:00.000Z,Letter,2012-01-07T01:01:04.207Z,BWWT_ETL_Process
108996,13432,Yes ,2011-12-05T00:00:00.000Z,A combination of the above,2012-01-07T01:01:09.257Z,BWWT_ETL_Process
108997,13433,Yes ,2011-12-05T00:00:00.000Z,A combination of the above,2012-01-07T01:01:13.313Z,BWWT_ETL_Process
108998,13434,Yes ,2011-12-05T00:00:00.000Z,A combination of the above,2012-01-07T01:01:17.387Z,BWWT_ETL_Process
108999,13435,No ,null,null,2012-01-07T01:01:25.520Z,BWWT_ETL_Process
109000,13436,Yes ,2011-12-05T00:00:00.000Z,A combination of the above,2012-01-07T01:01:29.510Z,BWWT_ETL_Process
109001,13437,Yes ,2011-12-08T00:00:00.000Z,A combination of the above,2012-01-07T01:01:34.220Z,BWWT_ETL_Process
109002,13438,No ,null,null,2012-01-07T01:01:38.353Z,BWWT_ETL_Process
